image_id,image_filename,image_path,name,caption,types,genus,generation
777,777_togedemaru.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/777_togedemaru.png,togedemaru,electric and steel-type roly-poly pokemon,"electric, steel",Roly-Poly Pokémon,generation-vii
778,778_mimikyu-disguised.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/778_mimikyu-disguised.png,mimikyu-disguised,ghost and fairy-type disguise pokemon,"ghost, fairy",Disguise Pokémon,generation-vii
779,779_bruxish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/779_bruxish.png,bruxish,water and psychic-type gnash teeth pokemon,"water, psychic",Gnash Teeth Pokémon,generation-vii
780,780_drampa.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/780_drampa.png,drampa,normal and dragon-type placid pokemon,"normal, dragon",Placid Pokémon,generation-vii
781,781_dhelmise.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/781_dhelmise.png,dhelmise,ghost and grass-type sea creeper pokemon,"ghost, grass",Sea Creeper Pokémon,generation-vii
782,782_jangmo-o.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/782_jangmo-o.png,jangmo-o,dragon-type scaly pokemon,dragon,Scaly Pokémon,generation-vii
783,783_hakamo-o.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/783_hakamo-o.png,hakamo-o,dragon and fighting-type scaly pokemon,"dragon, fighting",Scaly Pokémon,generation-vii
784,784_kommo-o.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/784_kommo-o.png,kommo-o,dragon and fighting-type scaly pokemon,"dragon, fighting",Scaly Pokémon,generation-vii
785,785_tapu-koko.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/785_tapu-koko.png,tapu-koko,electric and fairy-type land spirit pokemon,"electric, fairy",Land Spirit Pokémon,generation-vii
786,786_tapu-lele.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/786_tapu-lele.png,tapu-lele,psychic and fairy-type land spirit pokemon,"psychic, fairy",Land Spirit Pokémon,generation-vii
787,787_tapu-bulu.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/787_tapu-bulu.png,tapu-bulu,grass and fairy-type land spirit pokemon,"grass, fairy",Land Spirit Pokémon,generation-vii
788,788_tapu-fini.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/788_tapu-fini.png,tapu-fini,water and fairy-type land spirit pokemon,"water, fairy",Land Spirit Pokémon,generation-vii
789,789_cosmog.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/789_cosmog.png,cosmog,psychic-type nebula pokemon,psychic,Nebula Pokémon,generation-vii
790,790_cosmoem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/790_cosmoem.png,cosmoem,psychic-type protostar pokemon,psychic,Protostar Pokémon,generation-vii
791,791_solgaleo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/791_solgaleo.png,solgaleo,psychic and steel-type sunne pokemon,"psychic, steel",Sunne Pokémon,generation-vii
792,792_lunala.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/792_lunala.png,lunala,psychic and ghost-type moone pokemon,"psychic, ghost",Moone Pokémon,generation-vii
793,793_nihilego.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/793_nihilego.png,nihilego,rock and poison-type parasite pokemon,"rock, poison",Parasite Pokémon,generation-vii
794,794_buzzwole.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/794_buzzwole.png,buzzwole,bug and fighting-type swollen pokemon,"bug, fighting",Swollen Pokémon,generation-vii
795,795_pheromosa.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/795_pheromosa.png,pheromosa,bug and fighting-type lissome pokemon,"bug, fighting",Lissome Pokémon,generation-vii
796,796_xurkitree.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/796_xurkitree.png,xurkitree,electric-type glowing pokemon,electric,Glowing Pokémon,generation-vii
797,797_celesteela.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/797_celesteela.png,celesteela,steel and flying-type launch pokemon,"steel, flying",Launch Pokémon,generation-vii
798,798_kartana.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/798_kartana.png,kartana,grass and steel-type drawn sword pokemon,"grass, steel",Drawn Sword Pokémon,generation-vii
799,799_guzzlord.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/799_guzzlord.png,guzzlord,dark and dragon-type junkivore pokemon,"dark, dragon",Junkivore Pokémon,generation-vii
800,800_necrozma.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/800_necrozma.png,necrozma,psychic-type prism pokemon,psychic,Prism Pokémon,generation-vii
801,801_magearna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/801_magearna.png,magearna,steel and fairy-type artificial pokemon,"steel, fairy",Artificial Pokémon,generation-vii
802,802_marshadow.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/802_marshadow.png,marshadow,fighting and ghost-type gloomdweller pokemon,"fighting, ghost",Gloomdweller Pokémon,generation-vii
803,803_poipole.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/803_poipole.png,poipole,poison-type poison pin pokemon,poison,Poison Pin Pokémon,generation-vii
804,804_naganadel.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/804_naganadel.png,naganadel,poison and dragon-type poison pin pokemon,"poison, dragon",Poison Pin Pokémon,generation-vii
805,805_stakataka.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/805_stakataka.png,stakataka,rock and steel-type rampart pokemon,"rock, steel",Rampart Pokémon,generation-vii
806,806_blacephalon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/806_blacephalon.png,blacephalon,fire and ghost-type fireworks pokemon,"fire, ghost",Fireworks Pokémon,generation-vii
807,807_zeraora.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/807_zeraora.png,zeraora,electric-type thunderclap pokemon,electric,Thunderclap Pokémon,generation-vii
808,808_meltan.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/808_meltan.png,meltan,steel-type hex nut pokemon,steel,Hex Nut Pokémon,generation-vii
809,809_melmetal.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/809_melmetal.png,melmetal,steel-type hex nut pokemon,steel,Hex Nut Pokémon,generation-vii
810,810_grookey.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/810_grookey.png,grookey,grass-type chimp pokemon,grass,Chimp Pokémon,generation-viii
811,811_thwackey.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/811_thwackey.png,thwackey,grass-type beat pokemon,grass,Beat Pokémon,generation-viii
812,812_rillaboom.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/812_rillaboom.png,rillaboom,grass-type drummer pokemon,grass,Drummer Pokémon,generation-viii
813,813_scorbunny.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/813_scorbunny.png,scorbunny,fire-type rabbit pokemon,fire,Rabbit Pokémon,generation-viii
814,814_raboot.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/814_raboot.png,raboot,fire-type rabbit pokemon,fire,Rabbit Pokémon,generation-viii
815,815_cinderace.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/815_cinderace.png,cinderace,fire-type striker pokemon,fire,Striker Pokémon,generation-viii
816,816_sobble.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/816_sobble.png,sobble,water-type water lizard pokemon,water,Water Lizard Pokémon,generation-viii
817,817_drizzile.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/817_drizzile.png,drizzile,water-type water lizard pokemon,water,Water Lizard Pokémon,generation-viii
818,818_inteleon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/818_inteleon.png,inteleon,water-type secret agent pokemon,water,Secret Agent Pokémon,generation-viii
819,819_skwovet.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/819_skwovet.png,skwovet,normal-type cheeky pokemon,normal,Cheeky Pokémon,generation-viii
820,820_greedent.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/820_greedent.png,greedent,normal-type greedy pokemon,normal,Greedy Pokémon,generation-viii
821,821_rookidee.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/821_rookidee.png,rookidee,flying-type tiny bird pokemon,flying,Tiny Bird Pokémon,generation-viii
822,822_corvisquire.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/822_corvisquire.png,corvisquire,flying-type raven pokemon,flying,Raven Pokémon,generation-viii
823,823_corviknight.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/823_corviknight.png,corviknight,flying and steel-type raven pokemon,"flying, steel",Raven Pokémon,generation-viii
824,824_blipbug.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/824_blipbug.png,blipbug,bug-type larva pokemon,bug,Larva Pokémon,generation-viii
825,825_dottler.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/825_dottler.png,dottler,bug and psychic-type radome pokemon,"bug, psychic",Radome Pokémon,generation-viii
826,826_orbeetle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/826_orbeetle.png,orbeetle,bug and psychic-type seven spot pokemon,"bug, psychic",Seven Spot Pokémon,generation-viii
827,827_nickit.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/827_nickit.png,nickit,dark-type fox pokemon,dark,Fox Pokémon,generation-viii
828,828_thievul.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/828_thievul.png,thievul,dark-type fox pokemon,dark,Fox Pokémon,generation-viii
829,829_gossifleur.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/829_gossifleur.png,gossifleur,grass-type flowering pokemon,grass,Flowering Pokémon,generation-viii
830,830_eldegoss.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/830_eldegoss.png,eldegoss,grass-type cotton bloom pokemon,grass,Cotton Bloom Pokémon,generation-viii
831,831_wooloo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/831_wooloo.png,wooloo,normal-type sheep pokemon,normal,Sheep Pokémon,generation-viii
832,832_dubwool.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/832_dubwool.png,dubwool,normal-type sheep pokemon,normal,Sheep Pokémon,generation-viii
833,833_chewtle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/833_chewtle.png,chewtle,water-type snapping pokemon,water,Snapping Pokémon,generation-viii
834,834_drednaw.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/834_drednaw.png,drednaw,water and rock-type bite pokemon,"water, rock",Bite Pokémon,generation-viii
835,835_yamper.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/835_yamper.png,yamper,electric-type puppy pokemon,electric,Puppy Pokémon,generation-viii
836,836_boltund.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/836_boltund.png,boltund,electric-type dog pokemon,electric,Dog Pokémon,generation-viii
837,837_rolycoly.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/837_rolycoly.png,rolycoly,rock-type coal pokemon,rock,Coal Pokémon,generation-viii
838,838_carkol.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/838_carkol.png,carkol,rock and fire-type coal pokemon,"rock, fire",Coal Pokémon,generation-viii
839,839_coalossal.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/839_coalossal.png,coalossal,rock and fire-type coal pokemon,"rock, fire",Coal Pokémon,generation-viii
840,840_applin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/840_applin.png,applin,grass and dragon-type apple core pokemon,"grass, dragon",Apple Core Pokémon,generation-viii
841,841_flapple.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/841_flapple.png,flapple,grass and dragon-type apple wing pokemon,"grass, dragon",Apple Wing Pokémon,generation-viii
842,842_appletun.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/842_appletun.png,appletun,grass and dragon-type apple nectar pokemon,"grass, dragon",Apple Nectar Pokémon,generation-viii
843,843_silicobra.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/843_silicobra.png,silicobra,ground-type sand snake pokemon,ground,Sand Snake Pokémon,generation-viii
844,844_sandaconda.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/844_sandaconda.png,sandaconda,ground-type sand snake pokemon,ground,Sand Snake Pokémon,generation-viii
845,845_cramorant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/845_cramorant.png,cramorant,flying and water-type gulp pokemon,"flying, water",Gulp Pokémon,generation-viii
846,846_arrokuda.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/846_arrokuda.png,arrokuda,water-type rush pokemon,water,Rush Pokémon,generation-viii
847,847_barraskewda.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/847_barraskewda.png,barraskewda,water-type skewer pokemon,water,Skewer Pokémon,generation-viii
848,848_toxel.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/848_toxel.png,toxel,electric and poison-type baby pokemon,"electric, poison",Baby Pokémon,generation-viii
849,849_toxtricity-amped.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/849_toxtricity-amped.png,toxtricity-amped,electric and poison-type punk pokemon,"electric, poison",Punk Pokémon,generation-viii
850,850_sizzlipede.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/850_sizzlipede.png,sizzlipede,fire and bug-type radiator pokemon,"fire, bug",Radiator Pokémon,generation-viii
851,851_centiskorch.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/851_centiskorch.png,centiskorch,fire and bug-type radiator pokemon,"fire, bug",Radiator Pokémon,generation-viii
852,852_clobbopus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/852_clobbopus.png,clobbopus,fighting-type tantrum pokemon,fighting,Tantrum Pokémon,generation-viii
853,853_grapploct.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/853_grapploct.png,grapploct,fighting-type jujitsu pokemon,fighting,Jujitsu Pokémon,generation-viii
854,854_sinistea.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/854_sinistea.png,sinistea,ghost-type black tea pokemon,ghost,Black Tea Pokémon,generation-viii
855,855_polteageist.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/855_polteageist.png,polteageist,ghost-type black tea pokemon,ghost,Black Tea Pokémon,generation-viii
856,856_hatenna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/856_hatenna.png,hatenna,psychic-type calm pokemon,psychic,Calm Pokémon,generation-viii
857,857_hattrem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/857_hattrem.png,hattrem,psychic-type serene pokemon,psychic,Serene Pokémon,generation-viii
858,858_hatterene.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/858_hatterene.png,hatterene,psychic and fairy-type silent pokemon,"psychic, fairy",Silent Pokémon,generation-viii
859,859_impidimp.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/859_impidimp.png,impidimp,dark and fairy-type wily pokemon,"dark, fairy",Wily Pokémon,generation-viii
860,860_morgrem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/860_morgrem.png,morgrem,dark and fairy-type devious pokemon,"dark, fairy",Devious Pokémon,generation-viii
861,861_grimmsnarl.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/861_grimmsnarl.png,grimmsnarl,dark and fairy-type bulk up pokemon,"dark, fairy",Bulk Up Pokémon,generation-viii
862,862_obstagoon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/862_obstagoon.png,obstagoon,dark and normal-type blocking pokemon,"dark, normal",Blocking Pokémon,generation-viii
863,863_perrserker.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/863_perrserker.png,perrserker,steel-type viking pokemon,steel,Viking Pokémon,generation-viii
864,864_cursola.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/864_cursola.png,cursola,ghost-type coral pokemon,ghost,Coral Pokémon,generation-viii
865,865_sirfetchd.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/865_sirfetchd.png,sirfetchd,fighting-type wild duck pokemon,fighting,Wild Duck Pokémon,generation-viii
866,866_mr-rime.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/866_mr-rime.png,mr-rime,ice and psychic-type comedian pokemon,"ice, psychic",Comedian Pokémon,generation-viii
867,867_runerigus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/867_runerigus.png,runerigus,ground and ghost-type grudge pokemon,"ground, ghost",Grudge Pokémon,generation-viii
868,868_milcery.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/868_milcery.png,milcery,fairy-type cream pokemon,fairy,Cream Pokémon,generation-viii
869,869_alcremie.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/869_alcremie.png,alcremie,fairy-type cream pokemon,fairy,Cream Pokémon,generation-viii
870,870_falinks.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/870_falinks.png,falinks,fighting-type formation pokemon,fighting,Formation Pokémon,generation-viii
871,871_pincurchin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/871_pincurchin.png,pincurchin,electric-type sea urchin pokemon,electric,Sea Urchin Pokémon,generation-viii
872,872_snom.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/872_snom.png,snom,ice and bug-type worm pokemon,"ice, bug",Worm Pokémon,generation-viii
873,873_frosmoth.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/873_frosmoth.png,frosmoth,ice and bug-type frost moth pokemon,"ice, bug",Frost Moth Pokémon,generation-viii
874,874_stonjourner.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/874_stonjourner.png,stonjourner,rock-type big rock pokemon,rock,Big Rock Pokémon,generation-viii
875,875_eiscue-ice.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/875_eiscue-ice.png,eiscue-ice,ice-type penguin pokemon,ice,Penguin Pokémon,generation-viii
876,876_indeedee-male.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/876_indeedee-male.png,indeedee-male,psychic and normal-type emotion pokemon,"psychic, normal",Emotion Pokémon,generation-viii
877,877_morpeko-full-belly.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/877_morpeko-full-belly.png,morpeko-full-belly,electric and dark-type two-sided pokemon,"electric, dark",Two-Sided Pokémon,generation-viii
878,878_cufant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/878_cufant.png,cufant,steel-type copperderm pokemon,steel,Copperderm Pokémon,generation-viii
879,879_copperajah.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/879_copperajah.png,copperajah,steel-type copperderm pokemon,steel,Copperderm Pokémon,generation-viii
880,880_dracozolt.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/880_dracozolt.png,dracozolt,electric and dragon-type fossil pokemon,"electric, dragon",Fossil Pokémon,generation-viii
881,881_arctozolt.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/881_arctozolt.png,arctozolt,electric and ice-type fossil pokemon,"electric, ice",Fossil Pokémon,generation-viii
882,882_dracovish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/882_dracovish.png,dracovish,water and dragon-type fossil pokemon,"water, dragon",Fossil Pokémon,generation-viii
883,883_arctovish.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/883_arctovish.png,arctovish,water and ice-type fossil pokemon,"water, ice",Fossil Pokémon,generation-viii
884,884_duraludon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/884_duraludon.png,duraludon,steel and dragon-type alloy pokemon,"steel, dragon",Alloy Pokémon,generation-viii
885,885_dreepy.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/885_dreepy.png,dreepy,dragon and ghost-type lingering pokemon,"dragon, ghost",Lingering Pokémon,generation-viii
886,886_drakloak.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/886_drakloak.png,drakloak,dragon and ghost-type caretaker pokemon,"dragon, ghost",Caretaker Pokémon,generation-viii
887,887_dragapult.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/887_dragapult.png,dragapult,dragon and ghost-type stealth pokemon,"dragon, ghost",Stealth Pokémon,generation-viii
888,888_zacian.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/888_zacian.png,zacian,fairy-type warrior pokemon,fairy,Warrior Pokémon,generation-viii
889,889_zamazenta.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/889_zamazenta.png,zamazenta,fighting-type warrior pokemon,fighting,Warrior Pokémon,generation-viii
890,890_eternatus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/890_eternatus.png,eternatus,poison and dragon-type gigantic pokemon,"poison, dragon",Gigantic Pokémon,generation-viii
891,891_kubfu.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/891_kubfu.png,kubfu,fighting-type wushu pokemon,fighting,Wushu Pokémon,generation-viii
892,892_urshifu-single-strike.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/892_urshifu-single-strike.png,urshifu-single-strike,fighting and dark-type wushu pokemon,"fighting, dark",Wushu Pokémon,generation-viii
893,893_zarude.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/893_zarude.png,zarude,dark and grass-type rogue monkey pokemon,"dark, grass",Rogue Monkey Pokémon,generation-viii
894,894_regieleki.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/894_regieleki.png,regieleki,electric-type electron pokemon,electric,Electron Pokémon,generation-viii
895,895_regidrago.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/895_regidrago.png,regidrago,dragon-type dragon orb pokemon,dragon,Dragon Orb Pokémon,generation-viii
896,896_glastrier.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/896_glastrier.png,glastrier,ice-type wild horse pokemon,ice,Wild Horse Pokémon,generation-viii
897,897_spectrier.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/897_spectrier.png,spectrier,ghost-type swift horse pokemon,ghost,Swift Horse Pokémon,generation-viii
898,898_calyrex.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/898_calyrex.png,calyrex,psychic and grass-type king pokemon,"psychic, grass",King Pokémon,generation-viii
899,899_wyrdeer.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/899_wyrdeer.png,wyrdeer,normal and psychic-type big horn pokemon,"normal, psychic",Big Horn Pokémon,generation-viii
900,900_kleavor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/900_kleavor.png,kleavor,bug and rock-type axe pokemon,"bug, rock",Axe Pokémon,generation-viii
901,901_ursaluna.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/901_ursaluna.png,ursaluna,ground and normal-type peat pokemon,"ground, normal",Peat Pokémon,generation-viii
902,902_basculegion-male.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/902_basculegion-male.png,basculegion-male,water and ghost-type big fish pokemon,"water, ghost",Big Fish Pokémon,generation-viii
903,903_sneasler.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/903_sneasler.png,sneasler,fighting and poison-type free climb pokemon,"fighting, poison",Free Climb Pokémon,generation-viii
904,904_overqwil.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/904_overqwil.png,overqwil,dark and poison-type pin cluster pokemon,"dark, poison",Pin Cluster Pokémon,generation-viii
905,905_enamorus-incarnate.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/905_enamorus-incarnate.png,enamorus-incarnate,fairy and flying-type love-hate pokemon,"fairy, flying",Love-Hate Pokémon,generation-viii
